id,IBAN,BIC,typeCompte,solde,client
64899667fc13ae29a0900bc0,SA12 92ZZ UVKG DQVC HNFL YWO3,DEUTDEFF765,Compte courant,"€43372,02",64899252fc13ae2cc7900f2c
64899667fc13ae29a0900bc1,FR81 1388 2178 63Y7 XDBK C14I Z63,UBSWCHZHFFF,Compte joint,"€16501,88",64899251fc13ae2cc7900dbe
64899667fc13ae29a0900bc2,GL55 4447 7551 6522 59,BSCHESMMIII,Compte professionnel,"€10733,85",64899252fc13ae2cc7900f9e
64899667fc13ae29a0900bc3,LB64 5136 G2JK 9PGD IRCF GLB6 4KF7,UBSWCHZHFFF,Compte chèque,"€9601,79",64899252fc13ae2cc7900f4c
64899667fc13ae29a0900bc4,FR68 8866 7822 93OD 6XYQ 0XJD T96,AGRIFRPP321,Compte professionnel,"€40837,79",64899251fc13ae2cc7900ed1
64899667fc13ae29a0900bc5,BH45 XFNM G8IZ AXBN SJLJ L9,BNPAFRPP567,Compte chèque,"€25462,86",64899251fc13ae2cc7900d6f
64899667fc13ae29a0900bc6,CH90 2248 9RLJ PN6U XU0P U,AGRIFRPP432,Compte joint,"€21915,29",64899252fc13ae2cc7900f95
64899667fc13ae29a0900bc7,LT74 2500 9618 5281 2431,HSBCHKHHEEE,Compte chèque,"€20427,69",64899252fc13ae2cc790108e
64899667fc13ae29a0900bc8,IT44 K320 4443 650C U3K0 FSBN FJC,DEUTDEFF765,Compte en ligne,"€25235,97",64899251fc13ae2cc7900ed1
64899667fc13ae29a0900bc9,AE87 1604 6332 7421 4224 703,UBSWCHZHFFF,Compte professionnel,"€18066,26",64899252fc13ae2cc7901034
64899667fc13ae29a0900bca,AL29 0748 0886 HI3F I5IO BWLE YACS,UNCRITMMDDD,Compte en ligne,"€9427,31",64899251fc13ae2cc7900e26
64899667fc13ae29a0900bcb,AL57 3336 3080 ARHJ KPSG RQ7O SGD9,SOGEFRPP789,Compte professionnel,"€24571,64",64899252fc13ae2cc7900f8a
64899667fc13ae29a0900bcc,HR20 4142 4664 7679 9184 8,AGRIFRPP432,Compte courant,"€14903,91",64899251fc13ae2cc7900cd0
64899667fc13ae29a0900bcd,BG43 QCYP 4230 07QC YGSF DU,HSBCHKHHEEE,Compte d'épargne,"€47745,44",64899252fc13ae2cc790104d
64899667fc13ae29a0900bce,GI73 VCPQ 6HEZ JVNT RS0H ERM,BSCHESMMIII,Compte offshore,"€38574,94",64899252fc13ae2cc7901023
64899667fc13ae29a0900bcf,FR82 5556 9464 53ME R4CK BSVY Y36,SOGEFRPP789,Compte à terme,"€6631,79",64899251fc13ae2cc7900dc3
64899667fc13ae29a0900bd0,PS27 JSTD MTNU EDBE JICB KGCQ BFY6 L,CITIUS33HHH,Compte courant,"€6402,38",64899252fc13ae2cc7900f87
64899667fc13ae29a0900bd1,CR16 7003 2798 8812 0382 0,AGRIFRPP432,Compte chèque,"€29714,66",64899252fc13ae2cc7901021
64899667fc13ae29a0900bd2,FI13 0551 0513 9130 19,AGRIFRPP432,Compte à terme,"€47237,25",64899252fc13ae2cc790103c
64899667fc13ae29a0900bd3,LU72 886X 9XXQ BO87 CYOG,AGRIFRPP432,Compte professionnel,"€30745,89",64899251fc13ae2cc7900ea0
64899667fc13ae29a0900bd4,CH69 7916 6R8E UQ6W NZQC D,GENXFRPP234,Compte de retraite,"€36515,31",64899251fc13ae2cc7900d2a
64899667fc13ae29a0900bd5,TN78 6887 6097 4172 6126 5186,CITIUS33BBB,Compte de retraite,"€9801,18",64899251fc13ae2cc7900ee5
64899667fc13ae29a0900bd6,EE66 7815 6858 0603 9281,UBSWCHZHFFF,Compte professionnel,"€39329,57",64899252fc13ae2cc7900f2f
64899667fc13ae29a0900bd7,MR81 5961 8794 7705 2079 2020 113,BARCGB22GGG,Compte courant,"€29720,03",64899251fc13ae2cc7900de3
64899667fc13ae29a0900bd8,PL49 6565 4600 3233 3603 6468 0239,DEUTDEFF765,Compte professionnel,"€16016,63",64899251fc13ae2cc7900e1a
64899667fc13ae29a0900bd9,RS26 0847 4903 2681 9242 99,GENXFRPP234,Compte professionnel,"€8811,86",64899252fc13ae2cc7901002
64899667fc13ae29a0900bda,MR64 6270 3968 7985 5362 8520 198,DEUTDEFF765,Compte joint,"€19875,42",64899251fc13ae2cc7900cf8
64899667fc13ae29a0900bdb,FR17 5056 2197 980O ZOW7 RBFW T00,DEUTDEFF654,Compte offshore,"€49942,00",64899251fc13ae2cc7900db4
64899667fc13ae29a0900bdc,NL07 CDVK 2374 5611 57,BSCHESMMIII,Compte professionnel,"€10794,28",64899251fc13ae2cc7900e71
64899667fc13ae29a0900bdd,SK64 8414 3746 6338 4704 4409,BARCGB22GGG,Compte courant,"€39991,35",64899252fc13ae2cc7900f3a
64899667fc13ae29a0900bde,PK13 XUNV ZY1E KYP7 VRHR PF0F,DEUTDEFF765,Compte joint,"€28810,65",64899251fc13ae2cc7900d2a
64899667fc13ae29a0900bdf,GT61 LDWD TJFB VXQF RRPP ZJZE RVT4,DEUTDEFF654,Compte offshore,"€27486,33",64899252fc13ae2cc7900ffe
64899667fc13ae29a0900be0,DK42 1007 9818 5722 04,SOGEFRPP789,Compte à terme,"€18631,98",64899251fc13ae2cc7900ee7
64899667fc13ae29a0900be1,BA19 3083 8190 9882 0348,BSCHESMMIII,Compte à terme,"€27965,13",64899252fc13ae2cc7900f17
64899667fc13ae29a0900be2,SI50 3074 3699 0184 056,GENXFRPP123,Compte à terme,"€27200,58",64899251fc13ae2cc7900d93
64899667fc13ae29a0900be3,DO51 XFYX 6526 6258 4686 9536 0198,AGRIFRPP321,Compte à terme,"€29573,79",64899251fc13ae2cc7900ec3
64899667fc13ae29a0900be4,FR78 2352 0840 63LD D0QP LE9G W23,DEUTDEFF765,Compte à terme,"€36382,50",64899251fc13ae2cc7900eb7
64899667fc13ae29a0900be5,CR83 4644 9794 7146 7811 5,UBSWCHZHFFF,Compte offshore,"€18101,43",64899252fc13ae2cc7900f77
64899667fc13ae29a0900be6,NL39 OTDV 2526 3225 43,BNPAFRPP567,Compte d'épargne,"€37493,86",64899252fc13ae2cc7900f62
64899667fc13ae29a0900be7,GE14 LX41 7885 9172 7571 95,GENXFRPP234,Compte à terme,"€2187,07",64899251fc13ae2cc7900d49
64899667fc13ae29a0900be8,GB70 GISM 4039 2060 0390 09,DEUTDEFF765,Compte courant,"€10625,45",64899251fc13ae2cc7900d7a
64899667fc13ae29a0900be9,AT67 2460 7683 4954 6161,BSCHESMMCCC,Compte courant,"€42651,91",64899251fc13ae2cc7900e35
64899667fc13ae29a0900bea,GL65 4107 2657 9815 88,UNCRITMMDDD,Compte à terme,"€40962,73",64899252fc13ae2cc7900f5c
64899667fc13ae29a0900beb,PT30 5781 4783 8967 5555 0282 9,AGRIFRPP432,Compte de retraite,"€27000,92",64899252fc13ae2cc7900f02
64899667fc13ae29a0900bec,SA82 826E F2NC Q77Z N20E YPZV,BSCHESMMCCC,Compte courant,"€37603,54",64899252fc13ae2cc7900faa
64899667fc13ae29a0900bed,CY26 6527 3320 RSAE CAQ5 EIVT LQOZ,BARCGB22GGG,Compte chèque,"€5119,37",64899251fc13ae2cc7900cfc
64899667fc13ae29a0900bee,LU15 151R RVXC 1PEE JU3I,BSCHESMMIII,Compte offshore,"€36469,30",64899251fc13ae2cc7900d1c
64899667fc13ae29a0900bef,FR47 6233 1663 85O7 X51P XUS9 T76,AGRIFRPP432,Compte courant,"€25062,05",64899251fc13ae2cc7900e8f
64899667fc13ae29a0900bf0,CH17 3303 6AU8 PGHQ HWEY Q,UNCRITMMJJJ,Compte joint,"€10332,53",64899251fc13ae2cc7900d32
64899667fc13ae29a0900bf1,EE41 6175 0306 3930 3904,BARCGB22AAA,Compte courant,"€6350,17",64899252fc13ae2cc7900f64
64899667fc13ae29a0900bf2,KZ64 764P 2CCH B9XK C0U1,CITIUS33HHH,Compte professionnel,"€22335,14",64899252fc13ae2cc7900f8d
64899667fc13ae29a0900bf3,AL79 7509 1309 MDI0 KI4F O7SA N5EU,SOGEFRPP789,Compte d'épargne,"€23075,13",64899252fc13ae2cc7900f3b
64899667fc13ae29a0900bf4,SA29 42LH 3LVO ROBY AG1D BEWE,BNPAFRPP567,Compte en ligne,"€40316,44",64899252fc13ae2cc7900ff4
64899667fc13ae29a0900bf5,MD66 Q02T IF6T ZIZJ QRJG RJFN,GENXFRPP234,Compte offshore,"€10100,25",64899251fc13ae2cc7900eec
64899667fc13ae29a0900bf6,NL05 JDYY 8378 5573 80,GENXFRPP234,Compte joint,"€44482,00",64899251fc13ae2cc7900d86
64899667fc13ae29a0900bf7,FR08 8511 7372 84LF 3QWT ZQVE Q21,AGRIFRPP432,Compte joint,"€13743,51",64899251fc13ae2cc7900e7a
64899667fc13ae29a0900bf8,CY67 8290 9799 T6ZL 6EY5 YZEI YDTD,AGRIFRPP321,Compte chèque,"€28904,33",64899251fc13ae2cc7900cd0
64899667fc13ae29a0900bf9,GR86 6118 617Y 5ERU T3NL AIVL GP6,BNPAFRPP567,Compte offshore,"€1245,71",64899251fc13ae2cc7900d8c
64899667fc13ae29a0900bfa,ES35 2927 7107 7552 1643 9865,BNPAFRPP456,Compte professionnel,"€1299,75",64899252fc13ae2cc7900f93
64899667fc13ae29a0900bfb,IE20 JETI 6519 5863 1077 70,SOGEFRPP789,Compte en ligne,"€29778,47",64899251fc13ae2cc7900ddc
64899667fc13ae29a0900bfc,FR92 1173 2771 25DS 0RDO 17CL 304,DEUTDEFF654,Compte de retraite,"€24190,75",64899251fc13ae2cc7900e0f
64899667fc13ae29a0900bfd,GB66 ZQTR 2489 5257 9135 45,CITIUS33HHH,Compte offshore,"€32501,16",64899252fc13ae2cc7900fe0
64899667fc13ae29a0900bfe,FR44 6236 5397 67OH VLY1 NRK6 X01,AGRIFRPP321,Compte en ligne,"€2319,69",64899251fc13ae2cc7900e80
64899667fc13ae29a0900bff,LT78 7972 1793 8562 0927,AGRIFRPP321,Compte chèque,"€15688,67",64899252fc13ae2cc7900fa7
64899667fc13ae29a0900c00,FR97 6947 4098 06C3 LZWI GTJ5 C76,AGRIFRPP321,Compte en ligne,"€28252,86",64899251fc13ae2cc7900eaf
64899667fc13ae29a0900c01,PT09 4933 0524 3639 4734 3163 9,GENXFRPP234,Compte à terme,"€12390,41",64899251fc13ae2cc7900ec8
64899667fc13ae29a0900c02,CH64 0802 8Y2D 4HXV OCHO 7,BSCHESMMCCC,Compte courant,"€31016,31",64899251fc13ae2cc7900e04
64899667fc13ae29a0900c03,GT56 0SVZ U7RZ XA8D GX4J SFL1 1G5S,BSCHESMMCCC,Compte offshore,"€13689,92",64899252fc13ae2cc7901043
64899667fc13ae29a0900c04,AD79 5673 2148 LXHU FYM7 OAIA,BARCGB22AAA,Compte chèque,"€31458,27",64899252fc13ae2cc790101a
64899667fc13ae29a0900c05,SA86 25QT OURQ SFLC HNGP XCGO,AGRIFRPP432,Compte de retraite,"€26218,44",64899251fc13ae2cc7900cfa
64899667fc13ae29a0900c06,ME37 0244 8980 6821 3366 43,BSCHESMMCCC,Compte chèque,"€4921,74",64899252fc13ae2cc7900fa2
64899667fc13ae29a0900c07,FR73 2648 6487 09YX MR1T THCX J94,SOGEFRPP890,Compte joint,"€4440,35",64899251fc13ae2cc7900d70
64899667fc13ae29a0900c08,DO52 NLOM 6114 9463 2080 3370 0271,BSCHESMMCCC,Compte chèque,"€17104,33",64899251fc13ae2cc7900ebf
64899667fc13ae29a0900c09,PL71 9709 6295 0701 7430 5284 8647,BNPAFRPP456,Compte joint,"€2768,09",64899252fc13ae2cc790100b
64899667fc13ae29a0900c0a,FI32 8687 6211 7277 00,UNCRITMMJJJ,Compte chèque,"€49092,56",64899252fc13ae2cc79010ab
64899667fc13ae29a0900c0b,IT63 C739 5601 590J O8YV YXU3 EJF,SOGEFRPP789,Compte courant,"€7451,10",64899251fc13ae2cc7900dd6
64899667fc13ae29a0900c0c,MT65 CPYG 8731 05AE 5ZMM VALW V1ON IM1,HSBCHKHHEEE,Compte chèque,"€26942,79",64899251fc13ae2cc7900dbf
64899667fc13ae29a0900c0d,FR84 6691 1286 62BH W9P8 LATB M87,CITIUS33HHH,Compte courant,"€41815,69",64899252fc13ae2cc7900fbc
64899667fc13ae29a0900c0e,GT89 GYPU DTVV FGDP 91B3 ZEHY WGUD,SOGEFRPP890,Compte chèque,"€21208,65",64899251fc13ae2cc7900ea2
64899667fc13ae29a0900c0f,GR14 4372 121R PE9Z ULEA UHSW MEP,UNCRITMMDDD,Compte joint,"€33474,45",64899251fc13ae2cc7900d35
64899667fc13ae29a0900c10,NL89 WTDS 1814 6140 58,SOGEFRPP890,Compte offshore,"€20935,22",64899251fc13ae2cc7900ed2
64899667fc13ae29a0900c11,GL84 0042 8656 6830 32,AGRIFRPP432,Compte chèque,"€41549,84",64899251fc13ae2cc7900e96
64899667fc13ae29a0900c12,IT45 Q037 4724 406B XJBJ O0PA CDB,HSBCHKHHEEE,Compte joint,"€25865,47",64899251fc13ae2cc7900ea0
64899667fc13ae29a0900c13,KW14 VTLS GJTU 2WRF GCPE KVQT KV30 OQ,BARCGB22GGG,Compte joint,"€24764,45",64899252fc13ae2cc7901067
64899667fc13ae29a0900c14,FR53 5862 1064 65QJ JTVO 4LGM U34,GENXFRPP123,Compte à terme,"€41569,78",64899251fc13ae2cc7900ec6
64899667fc13ae29a0900c15,FR51 2987 8206 96OL P8WC FOPN S06,CITIUS33HHH,Compte offshore,"€35281,25",64899251fc13ae2cc7900e4d
64899667fc13ae29a0900c16,SK17 7554 7148 5895 1971 8028,SOGEFRPP890,Compte professionnel,"€32640,07",64899251fc13ae2cc7900e64
64899667fc13ae29a0900c17,HU59 5309 7098 0974 5082 0754 5150,DEUTDEFF765,Compte d'épargne,"€18407,54",64899251fc13ae2cc7900cfb
64899667fc13ae29a0900c18,FR44 6794 6052 33WU CMBX FSLS A14,GENXFRPP234,Compte en ligne,"€22060,01",64899252fc13ae2cc7900f31
64899667fc13ae29a0900c19,KW31 VADG GNOD PTWV R3AY VVDU DXBW QQ,DEUTDEFF654,Compte courant,"€37953,02",64899251fc13ae2cc7900e43
64899667fc13ae29a0900c1a,GR11 3320 063Z CIMN ZOJR DHLL CJM,DEUTDEFF654,Compte courant,"€18689,96",64899252fc13ae2cc7900f3f
64899667fc13ae29a0900c1b,FI76 6831 0844 8255 06,CITIUS33BBB,Compte à terme,"€44608,50",64899251fc13ae2cc7900ee9
64899667fc13ae29a0900c1c,BH02 MSUH RIGW U55S DRJU Y4,SOGEFRPP789,Compte à terme,"€49627,54",64899251fc13ae2cc7900dcb
64899667fc13ae29a0900c1d,NL24 XJKM 6086 0125 80,BARCGB22AAA,Compte professionnel,"€41347,36",64899251fc13ae2cc7900ce1
64899667fc13ae29a0900c1e,SM64 E080 3146 972A C3AC QUIZ KXU,UNCRITMMDDD,Compte d'épargne,"€27367,79",64899251fc13ae2cc7900e83
64899667fc13ae29a0900c1f,MD15 LVZT KM0P XSSI 004J NKFF,BARCGB22GGG,Compte courant,"€40868,42",64899252fc13ae2cc7900f11
64899667fc13ae29a0900c20,LV61 ILOA KLMO XJBZ XKZ3 I,SOGEFRPP789,Compte offshore,"€11824,19",64899251fc13ae2cc7900edd
64899667fc13ae29a0900c21,LT80 1610 5165 2230 1773,UBSWCHZHFFF,Compte joint,"€28977,08",64899251fc13ae2cc7900db7
64899667fc13ae29a0900c22,SM16 G184 9697 986S 9Q1K SVJB YBH,GENXFRPP234,Compte de retraite,"€34753,88",64899251fc13ae2cc7900d2a
64899667fc13ae29a0900c23,FR70 4361 2419 21EK CPOP EISA N11,AGRIFRPP321,Compte offshore,"€24102,90",64899251fc13ae2cc7900d59
64899667fc13ae29a0900c24,IT35 R864 6394 320R YAL8 ADFZ A73,UBSWCHZHFFF,Compte courant,"€10797,90",64899251fc13ae2cc7900e12
64899667fc13ae29a0900c25,LU17 570P WCYH 0QKG 9LHB,GENXFRPP123,Compte professionnel,"€17512,37",64899251fc13ae2cc7900ea0
64899667fc13ae29a0900c26,FR21 8703 3378 08JV KWLQ ELNK X31,UBSWCHZHFFF,Compte de retraite,"€30328,37",64899251fc13ae2cc7900d63
64899667fc13ae29a0900c27,PT71 3780 2238 6870 8515 1393 4,UBSWCHZHFFF,Compte courant,"€477,71",64899251fc13ae2cc7900ed8
64899667fc13ae29a0900c28,AZ40 ZEAG LQAL G4T9 YUBB ONE7 QPUU,SOGEFRPP890,Compte d'épargne,"€31488,21",64899251fc13ae2cc7900e85
64899667fc13ae29a0900c29,PS48 QHKO VGPP 76IT CISW AMIQ EXFD O,BSCHESMMCCC,Compte de retraite,"€28364,09",64899251fc13ae2cc7900e5b
64899667fc13ae29a0900c2a,FR56 5741 9974 40IK EDBX PKX3 M57,DEUTDEFF765,Compte en ligne,"€30600,65",64899252fc13ae2cc790104e
64899667fc13ae29a0900c2b,FR34 6818 5917 976W DVU7 31LN P69,BARCGB22AAA,Compte joint,"€5574,82",64899252fc13ae2cc7900f6e
64899667fc13ae29a0900c2c,PL54 9408 1771 5775 2963 6262 2272,AGRIFRPP432,Compte professionnel,"€41490,17",64899251fc13ae2cc7900db8
64899667fc13ae29a0900c2d,DO21 QHTR 7712 9347 6065 2491 3482,UBSWCHZHFFF,Compte en ligne,"€47285,04",64899251fc13ae2cc7900e38
64899667fc13ae29a0900c2e,FR82 7015 3053 59CW ZLEB KB6T K22,BSCHESMMCCC,Compte à terme,"€32387,10",64899251fc13ae2cc7900ccc
64899667fc13ae29a0900c2f,KW33 BAPP 3BOV 8L6H KKPL ACVA RFEE NH,UNCRITMMJJJ,Compte d'épargne,"€26432,16",64899251fc13ae2cc7900e26
64899667fc13ae29a0900c30,CY41 3906 8373 TZYC NPWA 9RG3 CKKE,GENXFRPP234,Compte chèque,"€4405,15",64899251fc13ae2cc7900e5c
64899667fc13ae29a0900c31,HR55 7820 8843 0363 8922 7,SOGEFRPP890,Compte chèque,"€2201,79",64899251fc13ae2cc7900e76
64899667fc13ae29a0900c32,FR77 3588 5194 64SP CRMP FXZX T22,GENXFRPP234,Compte d'épargne,"€48738,56",64899251fc13ae2cc7900d43
64899667fc13ae29a0900c33,AD51 2082 2177 H5LE 2E5F LAEU,CITIUS33HHH,Compte de retraite,"€8943,14",64899252fc13ae2cc7900f09
64899667fc13ae29a0900c34,EE14 6224 6938 6059 2367,GENXFRPP123,Compte en ligne,"€28551,19",64899252fc13ae2cc7900f5b
64899667fc13ae29a0900c35,FR93 2946 6699 53NN VLHC 1UNL 855,UNCRITMMDDD,Compte à terme,"€17013,52",64899251fc13ae2cc7900d40
64899667fc13ae29a0900c36,VG26 ECRB 2776 0852 1775 1761,DEUTDEFF654,Compte courant,"€46498,53",64899252fc13ae2cc7900f2b
64899667fc13ae29a0900c37,FR52 7924 6168 78IR 0PWU GU1M D77,SOGEFRPP789,Compte d'épargne,"€33588,89",64899251fc13ae2cc7900d97
64899667fc13ae29a0900c38,FR76 9730 7658 366X NYPD H7WY 162,UBSWCHZHFFF,Compte professionnel,"€990,63",64899252fc13ae2cc7900f86
64899667fc13ae29a0900c39,EE31 1907 9642 9302 7045,CITIUS33BBB,Compte de retraite,"€13437,67",64899251fc13ae2cc7900d16
64899667fc13ae29a0900c3a,AZ03 BFJN FJP9 UM7L IE4G OQBV FUWA,BNPAFRPP567,Compte offshore,"€26663,99",64899251fc13ae2cc7900d71
64899667fc13ae29a0900c3b,DO14 WCQ7 4831 7877 2097 0825 8285,UNCRITMMJJJ,Compte professionnel,"€21800,91",64899251fc13ae2cc7900d0c
64899667fc13ae29a0900c3c,SI33 5015 8056 1547 136,BARCGB22AAA,Compte de retraite,"€15288,20",64899252fc13ae2cc7900f7c
64899667fc13ae29a0900c3d,ME43 3619 4237 4066 7013 26,HSBCHKHHEEE,Compte en ligne,"€20395,06",64899252fc13ae2cc7900f06
64899667fc13ae29a0900c3e,IT12 J422 7195 6575 XWCU MQSX RHC,SOGEFRPP890,Compte d'épargne,"€49078,63",64899251fc13ae2cc7900ef2
64899667fc13ae29a0900c3f,CR39 5644 4082 8825 1388 5,BARCGB22AAA,Compte en ligne,"€32150,88",64899251fc13ae2cc7900cf9
64899667fc13ae29a0900c40,SA12 72GD IRX2 3RNZ 7EEF MNFM,CITIUS33HHH,Compte chèque,"€19609,08",64899251fc13ae2cc7900e1e
64899667fc13ae29a0900c41,FI98 0600 1714 5902 20,BARCGB22GGG,Compte de retraite,"€39618,35",64899252fc13ae2cc7900f02
64899667fc13ae29a0900c42,GT43 AH96 SWWF CI8J R0TN IANK QTWT,UNCRITMMJJJ,Compte d'épargne,"€32623,18",64899252fc13ae2cc7900fd1
64899667fc13ae29a0900c43,ES86 4029 7630 0975 0917 4149,BSCHESMMIII,Compte de retraite,"€44054,82",64899251fc13ae2cc7900e40
64899667fc13ae29a0900c44,FR79 3177 0768 623Y TNM9 0WGY O71,AGRIFRPP321,Compte chèque,"€20559,52",64899252fc13ae2cc7900f30
64899667fc13ae29a0900c45,LV17 UYRF 9OQE HN0D HOLN I,CITIUS33BBB,Compte d'épargne,"€36475,90",64899251fc13ae2cc7900dad
64899667fc13ae29a0900c46,NO84 4579 7829 176,AGRIFRPP432,Compte à terme,"€19715,58",64899251fc13ae2cc7900ea9
64899667fc13ae29a0900c47,GI40 LHPC 5NDI L9GL XX5L NEY,DEUTDEFF654,Compte de retraite,"€47489,50",64899252fc13ae2cc7900f38
64899667fc13ae29a0900c48,SK86 3904 9883 3942 6961 6113,AGRIFRPP321,Compte en ligne,"€28509,13",64899251fc13ae2cc7900ed6
64899667fc13ae29a0900c49,KZ64 108B DSUN AP6C SEM0,HSBCHKHHEEE,Compte professionnel,"€38100,29",64899252fc13ae2cc790103f
64899667fc13ae29a0900c4a,AL73 5088 8603 AMWN PH1O 1RMJ PNW0,GENXFRPP234,Compte d'épargne,"€48977,27",64899251fc13ae2cc7900df9
64899667fc13ae29a0900c4b,FR19 6806 6267 55NN QDJL S6PM 080,CITIUS33HHH,Compte offshore,"€37846,69",64899251fc13ae2cc7900d86
64899667fc13ae29a0900c4c,FR25 3605 0430 22AK 6VAA RC4W C96,BARCGB22GGG,Compte de retraite,"€36293,92",64899251fc13ae2cc7900e4e
64899667fc13ae29a0900c4d,LI02 4346 98J2 SQR3 EKER X,HSBCHKHHEEE,Compte en ligne,"€47813,25",64899251fc13ae2cc7900e75
64899667fc13ae29a0900c4e,VG13 OPSG 0196 0301 7041 8100,UBSWCHZHFFF,Compte chèque,"€40692,00",64899252fc13ae2cc7901005
64899667fc13ae29a0900c4f,FR94 0497 4377 652F HKBY WHTD R10,DEUTDEFF765,Compte d'épargne,"€4128,31",64899251fc13ae2cc7900dea
64899667fc13ae29a0900c50,FR65 9656 5286 09YW MPCK I2GG R22,CITIUS33HHH,Compte professionnel,"€11691,60",64899251fc13ae2cc7900d31
64899667fc13ae29a0900c51,SE34 6835 6811 4178 9182 0480,BNPAFRPP456,Compte joint,"€12621,03",64899251fc13ae2cc7900e49
64899667fc13ae29a0900c52,AD90 4832 2053 GFJ2 DPDR SOOK,SOGEFRPP890,Compte offshore,"€5129,98",64899251fc13ae2cc7900e9e
64899667fc13ae29a0900c53,SI57 7289 8393 3167 549,UNCRITMMDDD,Compte chèque,"€28549,69",64899251fc13ae2cc7900edf
64899667fc13ae29a0900c54,FR98 6170 9835 11AD UHED FR5A A03,UBSWCHZHFFF,Compte offshore,"€49267,22",64899251fc13ae2cc7900d92
64899667fc13ae29a0900c55,BH75 LWOQ 1RCD WJ0H DKK0 S7,AGRIFRPP432,Compte joint,"€44753,53",64899251fc13ae2cc7900ede
64899667fc13ae29a0900c56,SE87 9592 0669 0498 5560 6396,BNPAFRPP456,Compte en ligne,"€39023,97",64899251fc13ae2cc7900d07
64899667fc13ae29a0900c57,IL42 2467 1319 4545 4733 225,CITIUS33HHH,Compte à terme,"€14104,81",64899252fc13ae2cc790104f
64899667fc13ae29a0900c58,FR87 8936 7836 51HM 8A57 QM58 M19,UNCRITMMDDD,Compte en ligne,"€30545,17",64899251fc13ae2cc7900d38
64899667fc13ae29a0900c59,FR32 6557 1753 418R N73T NGCR F57,BSCHESMMIII,Compte courant,"€17468,57",64899252fc13ae2cc7900fdb
64899667fc13ae29a0900c5a,AE18 7440 0731 2801 8349 326,SOGEFRPP890,Compte offshore,"€10287,96",64899252fc13ae2cc7901000
64899667fc13ae29a0900c5b,FR65 1615 7347 389V EMUU CU5Q 611,GENXFRPP234,Compte professionnel,"€36529,14",64899252fc13ae2cc79010a4
64899667fc13ae29a0900c5c,DO90 HVAL 4997 2450 4750 7819 6772,CITIUS33HHH,Compte joint,"€30028,82",64899251fc13ae2cc7900cf1
64899667fc13ae29a0900c5d,GL30 6909 3250 2419 62,BSCHESMMIII,Compte offshore,"€17364,67",64899251fc13ae2cc7900df9
64899667fc13ae29a0900c5e,AD46 2293 2396 CMRC M7HS EPIO,UBSWCHZHFFF,Compte offshore,"€40073,45",64899251fc13ae2cc7900d7e
64899667fc13ae29a0900c5f,GE09 BL01 2236 6298 5088 00,SOGEFRPP789,Compte de retraite,"€39706,17",64899251fc13ae2cc7900dbf
64899667fc13ae29a0900c60,FR79 0327 8696 99VK RJMP NIA0 S80,BSCHESMMCCC,Compte joint,"€27531,95",64899251fc13ae2cc7900d31
64899668fc13ae29a0900c61,DK60 2291 2108 2367 90,BSCHESMMIII,Compte offshore,"€36660,57",64899251fc13ae2cc7900d1a
64899668fc13ae29a0900c62,VG24 WEWB 1285 3096 5141 1764,AGRIFRPP432,Compte d'épargne,"€5110,49",64899252fc13ae2cc7901063
64899668fc13ae29a0900c63,FR28 6208 9523 81RH WNON CPVR 826,BSCHESMMCCC,Compte professionnel,"€14753,83",64899252fc13ae2cc7901039
64899668fc13ae29a0900c64,IS52 9113 1400 8869 3148 6170 23,BARCGB22AAA,Compte d'épargne,"€49916,33",64899251fc13ae2cc7900d1e
64899668fc13ae29a0900c65,LT43 0431 3081 2053 0538,GENXFRPP234,Compte d'épargne,"€44080,35",64899251fc13ae2cc7900e5a
64899668fc13ae29a0900c66,ES19 7904 9496 1173 9595 4659,BNPAFRPP567,Compte d'épargne,"€17406,28",64899252fc13ae2cc7900f97
64899668fc13ae29a0900c67,NO94 7151 9396 305,AGRIFRPP432,Compte d'épargne,"€33702,68",64899251fc13ae2cc7900eec
64899668fc13ae29a0900c68,RO39 KQPE IPHR L9CU 1NMW 1TBA,GENXFRPP234,Compte d'épargne,"€49628,81",64899251fc13ae2cc7900d21
64899668fc13ae29a0900c69,AE61 0732 2147 9945 5883 065,BNPAFRPP456,Compte courant,"€22930,42",64899251fc13ae2cc7900ee2
64899668fc13ae29a0900c6a,FR21 1033 6494 54VO GAD6 G9R3 W12,CITIUS33HHH,Compte offshore,"€31891,43",64899252fc13ae2cc7900f03
64899668fc13ae29a0900c6b,FR71 3121 6656 57QM PULY NK7G U76,AGRIFRPP432,Compte professionnel,"€17296,16",64899252fc13ae2cc7900f00
64899668fc13ae29a0900c6c,RO69 IEEJ EFDG MJ2D LERN USSJ,AGRIFRPP321,Compte offshore,"€2422,03",64899252fc13ae2cc7900f1c
64899668fc13ae29a0900c6d,AE64 8618 4402 5035 5852 487,UNCRITMMJJJ,Compte de retraite,"€13844,34",64899251fc13ae2cc7900e5e
64899668fc13ae29a0900c6e,FR54 4523 0916 64LM XTNJ HG7W F12,BARCGB22AAA,Compte à terme,"€6160,48",64899251fc13ae2cc7900ec0
64899668fc13ae29a0900c6f,ES78 7331 9153 9487 3006 8523,BNPAFRPP456,Compte de retraite,"€48248,53",64899251fc13ae2cc7900e46
64899668fc13ae29a0900c70,FR64 5436 9682 33OG KS5U VZ0S U82,UNCRITMMJJJ,Compte en ligne,"€11087,62",64899251fc13ae2cc7900e96
